id,app_name,version,userid,date,rating,title,text,has_information_giving,has_information_seeking,has_feature_request,has_bug_report,sentiment_score
324,Doodle Pairs,1.5,Margemum,2013-02-20,4,Great,"Enjoy this game, have fun beating the clock.",0,0,0,0,1
325,Doodle Pairs,1.5,Isaw3ships,2013-02-16,5,Brilliant,I love this game gets the old memory working,0,0,0,0,1
326,Doodle Pairs,1.5,Ann Murphy,2012-09-02,5,Pairs,Brilliant game,0,0,0,0,1
327,Doodle Pairs,1.5,Pooja987,2012-08-20,5,Perfect time pass,Very good.,0,0,0,0,1
328,Doodle Pairs,1.5,Onions R Us,2012-04-27,5,Ace free mind app,"Great little game, simple but challenging",1,0,0,0,1
329,Doodle Pairs,1.5,Gillc22,2012-01-24,5,Good memory game,Simple instructions good fun,1,0,0,0,1
330,Doodle Pairs,1.1,Pemus,2011-07-17,1,"Could be good, but...",The pop up ads block the actual game area. VERY FRUSTRATING AND POORLY DESIGNED. Otherwise a fun little memory game.,1,0,1,0,-1
331,Minesweeper Reloaded,1.5,ChaserII,2014-03-19,5,Minesweeper,Intuitive fun and as challenging as you want to make it.,0,0,0,0,1
332,Minesweeper Reloaded,1.4,Jays92-93,2013-01-01,5,Very addictive,"You wont put it down. Just like the original, but better-looking.",1,0,0,0,1
333,Minesweeper Reloaded,1.3,La1r,2012-10-20,5,Mind sweeper,"Blew my mind, a problem solving cognitive workout!",0,0,0,0,1
334,Minesweeper Reloaded,1.3,Doug Forsyth,2012-06-08,2,:(,Not as good as Minesweeper,0,0,0,0,-1
335,Minesweeper Reloaded,1.2,V5fg,2012-04-06,3,Its great,However when one is constantly playing the Message you lost should only show once and when one has lost a new game should start. I hate having to wait till the message displays then click on start again.,0,0,0,1,0
336,Minesweeper Reloaded,1.2,Vync2698,2012-04-04,5,Parfait / Perfect, Very cool minesweeper game with very good graphics,1,0,0,0,1
337,Minesweeper Reloaded,1.2,Wardarbs,2012-02-22,5,Classic,Classic game,0,0,0,0,1
338,Minesweeper Reloaded,1.2,Airbus12332,2011-12-17,4,Goodyear game,Challenging.,0,0,0,0,1
340,Minesweeper Reloaded,1,Heather Dunphy,2011-11-14,1,Does not work,Game crashes at difficulty selection screen.,0,0,0,1,-1
341,Minesweeper Reloaded,1.5,AndyCMacc,2013-10-14,5,Addictive,Retro but modern! Love it!,0,0,0,0,1
342,Minesweeper Reloaded,1.4,Bore777,2013-03-19,5,Minesweeper,Great game very addictive,0,0,0,0,1
343,Minesweeper Reloaded,1.4,Braclet123,2013-01-26,5,Minesweeper,Great,0,0,0,0,1
344,Minesweeper Reloaded,1.4,Louisleroux,2013-01-22,5,Straight forward fun.,Good. Simple. No hassle.,1,0,0,0,1
345,Minesweeper Reloaded,1.4,Kev hornet,2012-12-25,3,Minesweeper,Basic but addictive and fun,0,0,0,0,1
346,Minesweeper Reloaded,1.3,Ukiru,2012-09-13,4,Just great,Its great and I like it and I leave satisfied,0,0,0,0,1
347,Minesweeper Reloaded,1.3,Therugrats,2012-08-04,5,Minesweeper,Great version of classic game.,0,0,0,0,1
348,Minesweeper Reloaded,1.3,Elzo-bey,2012-08-03,5,Minesweeper,Fantastic game! My favourite!,0,0,0,0,1
349,Minesweeper Reloaded,1.3,PabloBam,2012-06-27,5,Excellent,Addictive,0,0,0,0,1
350,Minesweeper Reloaded,1.3,Anthony Dorrington,2012-05-05,4,Minesweeper,Good game.,0,0,0,0,1
351,Minesweeper Reloaded,1.2,guZZitit,2012-01-26,4,Entertaining version,Once you get the touch right its a challenging game. I am pretty good at the standard game and I have only won the hard setting once. Addictive!,0,0,0,0,1
352,Minesweeper Reloaded,1.2,Sammie252,2012-01-22,5,Great game!,No need to say more!,0,0,0,0,1
353,Minesweeper Reloaded,1.2,L34NN3,2011-12-28,5,Minesweeper,Really great version of a classic favourite!,0,0,0,0,1
354,Minesweeper Reloaded,1.1,Stuart Spence,2011-12-11,5,Excellent!,Excellent!,0,0,0,0,1
355,Minesweeper Reloaded,1.1,mark&char,2011-11-21,5,Ace!,Ace! Cant stop playing it!,0,0,0,0,1
356,Minesweeper Reloaded,1.5,dannerville,2014-10-31,4,Good enoughâ€¦,"Only negative is that when you win, there is no sound to indicate success. Trivial?",0,0,1,0,1
357,Minesweeper Reloaded,1.5,RJZatezalo,2013-09-18,2,Still needs work,"The biggest flaw is the toggle between flag and clear mine is not clear enough. When the toggle is in flag mode, the button is lightly outlined in blue  almost impossible to see in bright conditions due to iPad reflections. And barely discernible in ideal conditions.  The second big flaw is the screen to play a new game swishes through at lightening speed in a catch me if you can chase every four six games.  Finally  the ads seem to get more and more distracting as time goes by. Increased motion flying around the field of vision making difficult to use the app for MY intended purpose  to play the game. It is particularly difficult when working at the lower edge of the puzzle, as the field of play can no longer be moved to a more comfortable visual distance from the more nauseating ads.  I understand the ads are how the developer gets paid, but at the point when the ads are so overwhelming that the player shuts the game off instead of continuing to play, everybody loses player, developer, and sponsor.",0,0,1,1,-1
358,Minesweeper Reloaded,1.4,lauriepoo,2013-06-15,5,AWESOME,Reminds me of the original. Great screen manipulation capabilities and challenging levels. Its the best minesweeper app out there.,1,0,0,0,1
359,Minesweeper Reloaded,1.4,Bovy00,2013-02-10,4,Fun game,Really close to the classic!,0,0,0,0,1
360,Minesweeper Reloaded,1.4,jimmcclellan,2012-12-12,2,Ads,What are the symbols at the bottom when you first open the game?   An ad always pops up and hides the symbols.,0,1,1,0,0
361,Minesweeper Reloaded,1.4,Tinrwc,2012-11-23,3,Too many bombs,"This app makes too many mistakes with the touchscreen, when you want to flag a square it turns it over  blam or it doesnt do anything , maybe because I am using it on iPad mini? When it does work, sometimes reverts to a finished game instead of advancing to a new one. And sometimes it works fine !",0,1,1,1,0
362,Minesweeper Reloaded,1.3,equantum,2012-10-18,5,Nice,Like it,0,0,0,0,1
363,Minesweeper Reloaded,1.3,Group456,2012-10-06,2,Lacking New Update,Its good but needs iphone five upgrade,0,0,1,0,-1
364,Minesweeper Reloaded,1.3,Iambudman69,2012-09-12,5,Very addicting,Almost as good as the old school mine sweep game. Lots of fun and very addicting.,0,0,0,0,1
365,Minesweeper Reloaded,1.3,Tippy 209,2012-08-06,5,Minefield,Updated version of an old favorite.keeps getting better.,0,0,0,0,1
366,Minesweeper Reloaded,1.3,+[Sweetie]+,2012-07-04,3,Crummy,"Hard to see, hard to move around the game.",0,0,0,1,0
367,Minesweeper Reloaded,1.3,Jackmice,2012-06-28,4,Not bad,Almost as good as the original.,0,0,0,0,1
368,Minesweeper Reloaded,1.3,Jewel31910,2012-06-24,4,Minesweeper,Love the game,0,0,0,0,1
369,Minesweeper Reloaded,1.3,Qwertsbggggfhrhrdbvj,2012-06-21,3,OK,"THE SOUND IS LIKE THIS VERY BOLD AND IN YOUR FACE! Please, allow the sound to be adjusted.",0,0,1,0,0
370,Minesweeper Reloaded,1.3,SherbieBradenton,2012-05-18,4,Mine sweeper,"I get so mad,oh that must mean its that good.",0,0,0,0,1
371,Minesweeper Reloaded,1.3,noblesdw,2012-05-11,4,Minesweeper!,Very good implementation.,0,0,0,0,1
372,Minesweeper Reloaded,1.3,WeePly34,2012-04-17,3,"Good, but could be GREAT!","This version of minesweeper is very close to the original.  The main difference is that you can hit a bomb on your first click or selection, which is not a part of the original.  If you change that portion of the game, you will have the updated WINNER version, hands down!",0,0,1,0,0
373,Minesweeper Reloaded,1.2,Allen5050,2012-03-10,5,Great!,Great!,0,0,0,0,1
374,Minesweeper Reloaded,1.2,Najjar111,2012-03-04,3,Mine sweeper,Nice game. Should have the two features one running count of tiles opened two allow the user to examine board situation after either failure or success.Thanks No two is resolved and is excellent.We better have the running count of discovered mines.Thanks Again. Please display the running total of discovered mines. Thanks Still I am playing with this. Please display the current number of discovered safe tiles. Also improve the startup after win or loose Bye,0,0,1,0,0
375,Minesweeper Reloaded,1.2,Tomvds98,2012-02-16,5,Minesweep,Works like the one in windows,0,0,0,0,1
376,Minesweeper Reloaded,1.2,Mahna_mike,2012-02-12,4,Excellent,I have always enjoyed mine sweeper so having it on the iPad makes it that much better.,1,0,0,0,1
377,Minesweeper Reloaded,1.2,Najjar111,2012-02-10,3,Mine sweeper,Nice game. Should have the two features one running count of tiles opened two allow the user to examine board situation after either failure or success.Thanks No two is resolved and is excellent.We better have the running count of discovered mines.Thanks Again. Please display the running total of discovered mines. Thanks,0,0,1,0,1
378,Minesweeper Reloaded,1.2,letsgoblues17,2012-02-09,5,Great game,Great! Much needed classic game that is well done,0,0,0,0,1
379,Minesweeper Reloaded,1.2,Leilaniiii,2012-01-11,5,Addicting,Enough said.,0,0,0,0,1
380,Minesweeper Reloaded,1.2,Ava Swayze,2012-01-09,1,Glitchy app,"Played this game once, then it froze me out. Has done this over and over. Does free have to mean poor performance?",0,0,0,1,-1
381,Minesweeper Reloaded,1.2,Najjar111,2012-01-08,3,Mine sweeper,Nice game. Should have the two features one running count of tiles opened two allow the user to examine board situation after either failure or success.Thanks No two is resolved and is excellent.We better have the running count of discovered mines.Thanks,0,0,1,0,0
382,Minesweeper Reloaded,1.2,3rd of 8,2012-01-02,1,Minesweeper,Too hard to flag and clear,0,0,0,0,-1
383,Minesweeper Reloaded,1.2,Florange323,2012-01-01,2,Nice to look at but thats all,Its too loud. And the menu should pop up after a game.,0,0,1,0,-1
384,Minesweeper Reloaded,1.2,brokenroads37502,2011-12-21,3,Really annoyed by latest update,Game plays exactly like the original. Ever since this last update though I have been annoyed by the new process of starting a new game. In the old version it would automatically bring up the menu for restarting after you lost or won now you have to hit the pause button before the menu pops up. This can be very annoying especially when you hit a streak where the first thing that you tap on is a bomb thus losing that round. Oh and that streak continues for about 10 rounds. Especially when playing on the Hard setting. Please change it back to the way it was. It wasnt broken so why did you guys try to fix it? You broke it in the process.,0,0,1,1,0
385,Minesweeper Reloaded,1.2,Chrlise,2011-12-20,5,"Yahoo, old addiction is back in a modern version. Can it be any better",Amazing addiction,0,0,0,0,1
386,Minesweeper Reloaded,1.2,Jaime MS,2011-12-19,5,Good,Good classic,0,0,0,0,1
387,Minesweeper Reloaded,1.2,Randal Quarles,2011-12-19,5,A classic!,Solid execution of a classic game.,0,0,0,0,1
388,Minesweeper Reloaded,1.2,May AlQusayer,2011-12-16,1,I dont like it,Needs an easier way to restart the game and I cant understand way the board is so big when I start the game? It drove me crazy!,0,0,1,0,-1
389,Minesweeper Reloaded,1.1,Najjar111,2011-12-06,3,Mine sweeper,Nice game Should have the two features one running count of tiles opened two allow the user to examine board situation after either failure or success.Thanks,0,0,1,0,0
390,Minesweeper Reloaded,1.1,Loringp,2011-11-27,4,Works,Would like it to pause before clearing the screen. Much like the original game.,0,0,1,0,1
391,Minesweeper Reloaded,1.1,Katie Ruhl,2011-11-21,5,Exactly like the computer,Its perfect.,0,0,0,0,1
392,Minesweeper Reloaded,1.1,Jtr55408,2011-11-18,1,Not a good beginning,"Downloaded the game, and the first time I tried to play it and it blanked out and froze. And after closing the app and going back to the main screen of my pad, the game wont even load now.",0,0,0,1,-1
393,Minesweeper Reloaded,1,Ebonay,2011-11-15,1,User,Downloads but goes blank once selected.  Doesnt work!,0,0,0,1,-1
394,Minesweeper Reloaded,1,KGM5,2011-11-15,4,Great,"Yes it can use improvements, but I really like it  and it is free.",0,0,0,0,1
395,Minesweeper Reloaded,1,c0ppert0p,2011-11-13,2,Good but could be better,Losing a game causes a large panel to cover the board up preventing you from learning from your mistakes.,0,0,0,1,-1
396,Minesweeper Reloaded,1,Elizabeth Ampleford,2011-11-12,1,Dosent work on ipad,"Dosent work,Cant give it a zero star  rating app wont me",0,0,0,1,-1
397,Minesweeper Reloaded,1,Pdwick,2011-11-12,3,Just ok,Need easier way to switch from flag to clear.,0,0,1,0,0
398,Minesweeper Reloaded,1,Gbrook42,2011-11-11,1,Dont work,Wont start,0,0,0,1,-1
399,Minesweeper Reloaded,1,Sweeper not,2011-11-11,1,Doesnt work on iPad,Loads but goes blank as soon as level is picked.,0,0,1,1,-1
400,Picturex_All,12,,2014-07-04T22:32:44Z,3,,picture.Client.Android,0,0,0,0,0
401,Picturex_All,12,,2014-07-05T08:37:35Z,5,Hammer,can not be exchanged pictures. Great App. ,0,0,0,0,1
403,Picturex_All,12,,2014-07-05T16:46:21Z,5,Super,Super Mega practical and intuitive. Only too,0,0,0,0,1
404,Picturex_All,12,,2014-07-05T21:47:45Z,5,Echt super,super  exchange App lighter images does not go up on a couple of small bucks is all super now it just need more people used! Well folks SHARING THIS APP !,0,0,0,0,1
405,Picturex_All,12,,2014-07-07T06:46:46Z,5,,Super App ,0,0,0,0,1
406,Picturex_All,12,,2014-07-09T15:42:40Z,5,Super,Super,0,0,0,0,1
407,Picturex_All,12,,2014-07-21T10:41:47Z,5,Top App Simple app to exchange images with enhanced quality with friends !,Top App Simple app to exchange images with enhanced quality with friends !,1,0,0,0,1
409,Picturex_All,18,,2014-07-25T20:01:01Z,5,,Top! Super part! Its simple operation surprised. The Chat tool is just to follow the event cool ,1,0,0,0,1
410,Picturex_All,19,,2014-07-09T09:08:51Z,5,Super!,Super! great App to easily  safely and in good quality images with,1,0,0,0,1
411,Picturex_All,20,,2014-07-04T18:28:55Z,5,Super,Super Quick and easy operation  great surface,1,0,0,0,1
412,Picturex_All,26,,2015-03-07T17:21:56Z,5,,Super idea.Thank you for the positive review. We are glad to hear that! Greetings from.,0,0,0,0,0
413,Picturex_All,31,,2015-03-22T13:39:43Z,5,Great App,Great App  Full Resolution Exchange. Great privacy.,1,0,0,0,1
414,Picturex_All,,,2015-03-25T06:07:49Z,5,Perfect for sharing pictures during vacation,Perfect for sharing pictures during vacation  Must have! ,0,0,0,0,1
415,Picturex_All,31,,2014-07-04T18:28:55Z,5,Super,Super and fast service  great,1,0,0,0,1
416,Picturex_All,31,,2014-07-05T08:37:35Z,5,Must have app !!,Must have app !  Easy can not be exchanged pictures. Great App. ,0,0,0,0,1
417,Picturex_All,,Frank,28/05/2015,0,?? ?????,No More Waiting of lazy friends photos awesome! Real time upload is fun to watch and free to use any of my camera apps!,1,0,0,0,1
418,Picturex_All,,Marwan,05/26/2015,0,?? ?????,Nice job,0,0,0,0,1
419,Picturex_All,,Thing,21/05/2015,0,?? ?????,Nice.,0,0,0,0,1
420,Picturex_All,,aseam,17/05/2015,0,?? ?????,Good,0,0,0,0,1
421,Picturex_All,,Hard,17/05/2015,0,?? ?????,I love this app,0,0,0,0,1
422,Picturex_All,,Baltic rat,17/05/2015,0,?? ?????,Top App.class I find that it works on different operating systems. I addition to the Lumia another Android because I am totally happy with this app. Got I did not quite know why I credit for removing the watermark and the increased download had Redeem Quality Windows and not Android. Highly recommended. Thanks.,0,0,1,0,1
423,Picturex_All,,Jorina,17/05/2015,0,?? ?????,Top,0,0,0,0,1
424,Picturex_All,,Ram,17/05/2015,0,?? ?????,Lovely,0,0,0,0,1
425,Picturex_All,,Aprianto,17/05/2015,0,?? ?????,"Rather quick and helpful answer Actually That solves the problem from development, awesome!",1,0,0,0,1
426,Picturex_All,,Aprianto,17/05/2015,0,?? ?????,"Rather quick and helpful answer Actually That solves the problem from development, awesome!",1,0,0,0,1
427,Picturex_All,,Ros,17/05/2015,0,?? ?????,Apps is unstable keeps hanging or crashing,0,0,0,1,-1
428,Picturex_All,,Ð•Ð²Ð³ÐµÐ½Ð¸Ð¹,17/05/2015,0,?? ?????,"Great app, but add Russian language, please!",0,0,1,0,1
429,Picturex_All,,Ashoksinh,17/05/2015,0,?? ?????,Not opening,0,0,0,1,-1
430,Picturex_All,,Krishna Karthik,16/05/2015,0,?? ?????,Not yet Obtained the free credits,0,1,0,0,-1
431,Picturex_All,,J.,16/05/2015,0,?? ?????,So it .Wait. It takes photos and posts them temporarily to the internet for Exchange and then automatically deletes the evidence? Sounds like a social network. ,0,0,0,0,-1
432,Picturex_All,,L,13/05/2015,0,?? ?????,"Toll Finally, a app to share photos in full quality!",0,0,0,0,1
433,Picturex_All,,Dida,04/19/2015,0,?? ?????,"Perfect, I have been waiting",0,0,0,0,1
434,Picturex_All,,Pascal,08/04/2015,0,?? ?????,The app is absolutely OK. What I am really missing: Rotation of the photos!,0,0,1,0,0
435,Picturex_All,,Christer,05/04/2015,0,?? ?????,Good app. Easy to use,0,0,0,0,1
436,Picturex_All,,Peter,03/24/2015,0,?? ?????,Ingeniously simple fast safe,0,0,0,0,1
437,Picturex_All,,European,03/23/2015,0,?? ?????,Very cool app,0,0,0,0,1
438,Picturex_All,,Iris,02/27/2015,0,?? ?????,"Super, great fun!",0,0,0,0,1
439,Picturex_All,,Michael,19.12.2014,0,?? ?????,Super App. Very convenient,0,0,0,0,1
